user_id,date,hour,amount,category
2030,2025-01-19,14,530.99,Fashion
2030,2025-01-19,11,789.28,Food
2031,2025-01-19,15,1584.35,Food
2031,2025-01-19,13,790.34,Electronics
2034,2025-01-19,17,947.65,Travel
2034,2025-01-19,9,735.44,Food
2037,2025-01-19,18,667.16,Food
2037,2025-01-19,14,685.21,Entertainment
2038,2025-01-19,10,930.9,Travel
2039,2025-01-19,11,805.58,Food
2039,2025-01-19,19,842.66,Fashion
2040,2025-01-19,15,959.61,Entertainment
2040,2025-01-19,15,866.82,Entertainment
2041,2025-01-19,10,257.08,Entertainment
2046,2025-01-19,20,1100.61,Entertainment
2048,2025-01-19,15,1082.08,Fashion
2048,2025-01-19,17,1447.17,Fashion
2050,2025-01-19,19,804.25,Fashion
2050,2025-01-19,22,529.73,Travel
2051,2025-01-19,15,1250.35,Fashion
2051,2025-01-19,13,794.61,Fashion
2054,2025-01-19,9,899.15,Food
2054,2025-01-19,18,985.83,Fashion
2056,2025-01-19,21,1379.99,Entertainment
2056,2025-01-19,8,836.44,Travel
2058,2025-01-19,21,988.3,Travel
2059,2025-01-19,21,800.34,Electronics
2059,2025-01-19,10,1472.32,Electronics
2060,2025-01-19,13,130.65,Fashion
2061,2025-01-19,9,1056.27,Fashion
2061,2025-01-19,13,484.73,Entertainment
2062,2025-01-19,21,551.54,Entertainment
2062,2025-01-19,20,467.84,Entertainment
2065,2025-01-19,23,427.92,Electronics
2065,2025-01-19,22,321.53,Electronics
2067,2025-01-19,15,850.07,Fashion
2069,2025-01-19,19,886.23,Travel
2069,2025-01-19,14,1219.47,Fashion
2070,2025-01-19,17,1161.01,Entertainment
2070,2025-01-19,17,1065.55,Food
2071,2025-01-19,18,685.83,Fashion
2073,2025-01-19,20,1079.76,Fashion
2074,2025-01-19,10,1279.17,Food
2075,2025-01-19,18,1524.45,Fashion
2079,2025-01-19,10,1107.02,Food
2079,2025-01-19,11,1414.41,Travel
2084,2025-01-19,8,767.45,Travel
2084,2025-01-19,19,519.34,Electronics
2085,2025-01-19,8,216.56,Electronics
2086,2025-01-19,15,1968.34,Travel
2088,2025-01-19,8,1248.64,Travel
2088,2025-01-19,16,958.3,Entertainment
2090,2025-01-19,16,1454.26,Electronics
2090,2025-01-19,19,555.07,Entertainment
2093,2025-01-19,15,576.98,Travel
2093,2025-01-19,9,930.15,Food
2094,2025-01-19,22,430.26,Travel
2098,2025-01-19,10,825.1,Food
2099,2025-01-19,11,899.4,Food
2101,2025-01-19,14,1119.37,Entertainment
2101,2025-01-19,17,946.15,Food
2105,2025-01-19,17,1302.9,Electronics
2105,2025-01-19,17,1844.85,Travel
2106,2025-01-19,8,1192.0,Entertainment
2107,2025-01-19,22,500.29,Travel
2108,2025-01-19,15,2660.14,Travel
2110,2025-01-19,16,772.83,Entertainment
2110,2025-01-19,12,742.71,Fashion
2111,2025-01-19,8,450.83,Travel
2117,2025-01-19,16,1556.57,Travel
2117,2025-01-19,16,899.25,Entertainment
2118,2025-01-19,12,967.0,Entertainment
2118,2025-01-19,8,839.44,Food
2119,2025-01-19,15,621.18,Fashion
2119,2025-01-19,17,789.97,Fashion
2125,2025-01-19,13,308.12,Fashion
2125,2025-01-19,23,223.41,Fashion
2126,2025-01-19,11,878.36,Fashion
2127,2025-01-19,10,792.98,Entertainment
2127,2025-01-19,15,1245.43,Electronics
2129,2025-01-19,13,742.95,Electronics
2129,2025-01-19,17,878.86,Food
2130,2025-01-19,18,1406.29,Electronics
2130,2025-01-19,12,482.03,Entertainment
2133,2025-01-19,13,463.34,Travel
2133,2025-01-19,11,1237.27,Entertainment
2135,2025-01-19,21,2215.17,Food
2136,2025-01-19,21,531.93,Travel
2136,2025-01-19,22,345.53,Fashion
2138,2025-01-19,21,1253.09,Food
2138,2025-01-19,21,1754.26,Travel
2140,2025-01-19,13,543.86,Entertainment
2140,2025-01-19,8,712.8,Food
2142,2025-01-19,23,194.6,Food
2142,2025-01-19,12,305.03,Entertainment
2145,2025-01-19,16,1082.08,Food
2148,2025-01-19,11,555.28,Food
2149,2025-01-19,23,953.74,Electronics
2152,2025-01-19,13,793.84,Travel
2152,2025-01-19,12,1524.34,Fashion
2157,2025-01-19,22,922.6,Food
2157,2025-01-19,12,586.51,Entertainment
2158,2025-01-19,17,317.07,Entertainment
2158,2025-01-19,18,228.03,Fashion
2161,2025-01-19,13,1808.07,Entertainment
2161,2025-01-19,11,2253.43,Electronics
2163,2025-01-19,23,569.9,Entertainment
2163,2025-01-19,22,360.28,Entertainment
2164,2025-01-19,10,406.89,Food
2164,2025-01-19,22,263.1,Fashion
2166,2025-01-19,9,1058.16,Electronics
2166,2025-01-19,19,587.4,Food
2167,2025-01-19,8,607.29,Entertainment
2167,2025-01-19,20,884.3,Food
2168,2025-01-19,20,1087.06,Food
2169,2025-01-19,21,499.29,Fashion
2169,2025-01-19,8,1050.93,Entertainment
2170,2025-01-19,20,862.28,Electronics
2171,2025-01-19,22,570.76,Fashion
2178,2025-01-19,15,1274.13,Travel
2178,2025-01-19,8,1277.25,Electronics
2181,2025-01-19,13,866.94,Food
2184,2025-01-19,22,646.03,Entertainment
2186,2025-01-19,23,1060.05,Travel
2188,2025-01-19,11,1540.25,Electronics
2188,2025-01-19,9,694.12,Fashion
2190,2025-01-19,9,1179.64,Fashion
2190,2025-01-19,22,2149.02,Food
2196,2025-01-19,10,544.54,Food
2196,2025-01-19,10,1175.98,Travel
2199,2025-01-19,22,796.91,Fashion
2201,2025-01-19,8,903.93,Travel
2203,2025-01-19,15,1150.61,Electronics
2207,2025-01-19,8,705.89,Food
2208,2025-01-19,23,1468.21,Food
2208,2025-01-19,23,986.56,Entertainment
2209,2025-01-19,14,1112.55,Entertainment
2210,2025-01-19,22,715.32,Electronics
2210,2025-01-19,22,758.73,Food
2215,2025-01-19,19,1051.85,Food
2215,2025-01-19,13,1168.3,Food
2216,2025-01-19,15,1157.45,Food
2220,2025-01-19,10,719.77,Electronics
2223,2025-01-19,13,954.71,Travel
2226,2025-01-19,22,917.09,Entertainment
2228,2025-01-19,23,715.46,Electronics
2232,2025-01-19,13,864.29,Food
2234,2025-01-19,12,1220.06,Electronics
2235,2025-01-19,21,333.48,Entertainment
2236,2025-01-19,20,1472.69,Electronics
2236,2025-01-19,15,1512.2,Travel
2238,2025-01-19,19,2571.19,Entertainment
2239,2025-01-19,22,914.61,Entertainment
2239,2025-01-19,20,1179.06,Fashion
2241,2025-01-19,22,436.98,Fashion
2241,2025-01-19,22,532.8,Travel
2242,2025-01-19,10,1053.4,Food
2242,2025-01-19,18,1126.79,Entertainment
2244,2025-01-19,20,804.28,Fashion
2244,2025-01-19,17,785.56,Travel
2253,2025-01-19,16,407.32,Electronics
2254,2025-01-19,8,647.44,Fashion
2256,2025-01-19,17,412.66,Electronics
2256,2025-01-19,10,816.57,Entertainment
2258,2025-01-19,22,204.93,Food
2258,2025-01-19,23,307.82,Fashion
2259,2025-01-19,12,948.54,Fashion
2259,2025-01-19,22,1149.74,Travel
2260,2025-01-19,11,1662.34,Travel
2260,2025-01-19,10,881.44,Entertainment
2261,2025-01-19,22,347.39,Food
2261,2025-01-19,13,654.76,Entertainment
2262,2025-01-19,9,773.22,Entertainment
2262,2025-01-19,12,1096.68,Travel
2263,2025-01-19,22,613.18,Electronics
2267,2025-01-19,23,834.23,Travel
2267,2025-01-19,17,674.35,Entertainment
2269,2025-01-19,14,753.62,Entertainment
2269,2025-01-19,17,769.16,Fashion
2270,2025-01-19,12,1186.52,Travel
2272,2025-01-19,9,804.78,Travel
2272,2025-01-19,9,937.27,Travel
2273,2025-01-19,12,921.79,Electronics
2273,2025-01-19,13,1825.49,Fashion
2276,2025-01-19,11,569.44,Food
2276,2025-01-19,21,675.38,Electronics
2277,2025-01-19,22,1152.62,Electronics
2277,2025-01-19,8,944.04,Food
2279,2025-01-19,22,246.83,Entertainment
2279,2025-01-19,13,222.04,Entertainment
2282,2025-01-19,18,716.04,Electronics
2284,2025-01-19,21,390.44,Entertainment
2284,2025-01-19,19,625.31,Fashion
2287,2025-01-19,19,116.51,Fashion
2288,2025-01-19,22,313.51,Entertainment
2288,2025-01-19,13,740.11,Entertainment
2291,2025-01-19,11,696.99,Food
2291,2025-01-19,20,769.71,Food
2295,2025-01-19,17,1129.75,Travel
2298,2025-01-19,14,854.09,Electronics
2299,2025-01-19,13,1209.2,Travel
2299,2025-01-19,15,771.77,Fashion
2302,2025-01-19,22,405.59,Entertainment
2304,2025-01-19,20,700.96,Travel
2305,2025-01-19,21,719.44,Electronics
2305,2025-01-19,21,1360.68,Entertainment
2309,2025-01-19,9,1122.87,Fashion
2310,2025-01-19,9,848.35,Entertainment
2311,2025-01-19,20,2155.13,Travel
2316,2025-01-19,9,873.59,Travel
2316,2025-01-19,12,1330.15,Travel
2319,2025-01-19,19,796.2,Entertainment
2319,2025-01-19,13,648.49,Fashion
2320,2025-01-19,13,732.92,Travel
2320,2025-01-19,8,857.61,Entertainment
2321,2025-01-19,17,389.26,Fashion
2321,2025-01-19,21,871.86,Food
2322,2025-01-19,22,772.21,Travel
2324,2025-01-19,13,1549.53,Travel
2324,2025-01-19,19,1454.46,Entertainment
2326,2025-01-19,8,1270.91,Electronics
2331,2025-01-19,10,505.61,Travel
2335,2025-01-19,9,758.41,Fashion
2335,2025-01-19,10,204.0,Entertainment
2338,2025-01-19,11,616.42,Food
2338,2025-01-19,19,964.54,Electronics
2340,2025-01-19,16,555.57,Entertainment
2340,2025-01-19,8,635.86,Travel
2341,2025-01-19,8,1225.33,Travel
2341,2025-01-19,15,1615.36,Entertainment
2343,2025-01-19,17,416.32,Entertainment
2343,2025-01-19,8,768.1,Entertainment
2344,2025-01-19,17,701.51,Entertainment
2346,2025-01-19,17,2475.53,Food
2346,2025-01-19,17,1749.7,Entertainment
2348,2025-01-19,20,1453.73,Electronics
2348,2025-01-19,23,842.89,Fashion
2349,2025-01-19,11,816.45,Entertainment
2355,2025-01-19,19,939.09,Travel
2355,2025-01-19,8,583.5,Entertainment
2356,2025-01-19,9,889.86,Electronics
2358,2025-01-19,15,559.74,Fashion
2361,2025-01-19,14,1214.01,Food
2362,2025-01-19,18,719.49,Electronics
2366,2025-01-19,12,1526.15,Fashion
2366,2025-01-19,10,1357.99,Electronics
2367,2025-01-19,17,519.36,Food
2373,2025-01-19,21,833.5,Electronics
2374,2025-01-19,20,695.65,Entertainment
2374,2025-01-19,18,678.74,Entertainment
2375,2025-01-19,17,904.27,Food
2383,2025-01-19,15,763.69,Entertainment
2383,2025-01-19,15,915.5,Food
2385,2025-01-19,9,1125.36,Electronics
2385,2025-01-19,11,684.79,Entertainment
2387,2025-01-19,16,896.45,Travel
2389,2025-01-19,19,675.05,Electronics
2389,2025-01-19,8,1036.75,Food
2394,2025-01-19,11,995.95,Entertainment
2400,2025-01-19,17,1517.0,Food
2400,2025-01-19,18,741.92,Electronics
2401,2025-01-19,23,833.11,Electronics
2401,2025-01-19,20,731.9,Fashion
2404,2025-01-19,10,946.41,Fashion
2406,2025-01-19,12,419.77,Food
2406,2025-01-19,12,650.89,Electronics
2412,2025-01-19,12,1058.52,Travel
2412,2025-01-19,10,579.68,Entertainment
2413,2025-01-19,14,1540.02,Travel
2414,2025-01-19,17,2400.86,Entertainment
2422,2025-01-19,19,1330.0,Entertainment
2422,2025-01-19,19,962.25,Entertainment
2423,2025-01-19,14,1652.44,Fashion
2425,2025-01-19,14,896.92,Electronics
2428,2025-01-19,13,1856.05,Fashion
2430,2025-01-19,19,722.26,Entertainment
2430,2025-01-19,22,771.07,Entertainment
2431,2025-01-19,9,1701.09,Food
2432,2025-01-19,23,48.53,Food
2433,2025-01-19,17,511.87,Electronics
2434,2025-01-19,14,1418.87,Entertainment
2434,2025-01-19,12,1216.63,Fashion
2435,2025-01-19,11,927.35,Fashion
2437,2025-01-19,8,716.98,Entertainment
2438,2025-01-19,15,594.4,Fashion
2438,2025-01-19,23,1381.31,Travel
2442,2025-01-19,16,1206.33,Food
2443,2025-01-19,20,752.04,Food
2444,2025-01-19,18,849.3,Entertainment
2444,2025-01-19,15,642.14,Entertainment
2446,2025-01-19,18,872.81,Fashion
2447,2025-01-19,19,778.63,Food
2451,2025-01-19,20,653.4,Food
2452,2025-01-19,12,912.67,Fashion
2457,2025-01-19,18,1343.06,Travel
2457,2025-01-19,11,1901.71,Entertainment
2458,2025-01-19,15,456.17,Food
2458,2025-01-19,21,885.78,Fashion
2459,2025-01-19,19,768.79,Entertainment
2459,2025-01-19,23,1060.71,Electronics
2460,2025-01-19,14,986.67,Food
2460,2025-01-19,10,641.46,Entertainment
2461,2025-01-19,21,1248.06,Fashion
2461,2025-01-19,15,1592.86,Electronics
2462,2025-01-19,19,788.05,Food
2464,2025-01-19,10,998.38,Travel
2464,2025-01-19,22,712.6,Fashion
2466,2025-01-19,9,799.65,Fashion
2467,2025-01-19,14,1672.63,Electronics
2469,2025-01-19,22,733.22,Entertainment
2474,2025-01-19,8,869.08,Travel
2476,2025-01-19,15,1328.39,Travel
2476,2025-01-19,10,1327.77,Entertainment
2477,2025-01-19,21,383.13,Travel
2477,2025-01-19,11,263.39,Food
2478,2025-01-19,14,349.01,Entertainment
2478,2025-01-19,15,481.49,Food
2482,2025-01-19,15,1231.12,Entertainment
2482,2025-01-19,20,1796.41,Entertainment
2485,2025-01-19,12,1629.41,Food
2487,2025-01-19,18,1059.34,Food
2488,2025-01-19,13,1421.59,Entertainment
2490,2025-01-19,22,567.6,Electronics
2490,2025-01-19,22,367.49,Fashion
2492,2025-01-19,23,291.74,Fashion
2492,2025-01-19,22,369.47,Entertainment
2494,2025-01-19,11,1201.01,Electronics
2494,2025-01-19,14,1211.22,Travel
2495,2025-01-19,17,512.24,Electronics
2495,2025-01-19,18,661.75,Fashion
2496,2025-01-19,12,1051.26,Entertainment
2496,2025-01-19,20,777.73,Entertainment
2498,2025-01-19,9,1151.86,Travel
2498,2025-01-19,8,602.4,Entertainment
2500,2025-01-19,8,863.23,Travel
2500,2025-01-19,18,264.22,Travel
2501,2025-01-19,18,1249.83,Food
2501,2025-01-19,20,1064.8,Entertainment
2503,2025-01-19,11,1684.45,Food
2506,2025-01-19,15,442.9,Fashion
2508,2025-01-19,18,1982.41,Fashion
2511,2025-01-19,12,1529.44,Entertainment
2515,2025-01-19,17,1233.24,Fashion
2515,2025-01-19,14,950.2,Electronics
2517,2025-01-19,16,1248.8,Food
2517,2025-01-19,19,257.89,Electronics
2518,2025-01-19,12,1270.12,Food
2518,2025-01-19,20,1139.64,Travel
2520,2025-01-19,11,942.95,Fashion
2522,2025-01-19,20,811.7,Food
2527,2025-01-19,12,1089.1,Entertainment
2528,2025-01-19,22,189.95,Electronics
2529,2025-01-19,23,1120.26,Food
2529,2025-01-19,10,1351.58,Food
2532,2025-01-19,22,1037.28,Food
2533,2025-01-19,23,1270.38,Entertainment
2535,2025-01-19,14,2965.99,Food
2538,2025-01-19,20,1140.36,Electronics
2545,2025-01-19,9,812.99,Travel
2547,2025-01-19,15,634.96,Travel
2547,2025-01-19,13,502.84,Food
2548,2025-01-19,9,547.74,Entertainment
2548,2025-01-19,22,972.24,Electronics
2549,2025-01-19,22,530.03,Food
2550,2025-01-19,22,931.27,Entertainment
2551,2025-01-19,10,609.63,Electronics
2551,2025-01-19,13,1033.83,Entertainment
2553,2025-01-19,11,1020.06,Travel
2553,2025-01-19,11,695.27,Food
2555,2025-01-19,12,972.67,Electronics
2556,2025-01-19,22,499.6,Travel
2556,2025-01-19,8,677.79,Fashion
2558,2025-01-19,22,1489.81,Entertainment
2559,2025-01-19,19,1840.86,Electronics
2559,2025-01-19,13,2361.14,Food
2561,2025-01-19,21,706.86,Travel
2562,2025-01-19,8,1041.21,Food
2563,2025-01-19,11,873.27,Electronics
2564,2025-01-19,15,1284.09,Travel
2565,2025-01-19,11,849.75,Food
2568,2025-01-19,8,332.89,Food
2568,2025-01-19,8,159.89,Travel
2569,2025-01-19,14,435.37,Electronics
2570,2025-01-19,12,342.94,Fashion
2573,2025-01-19,9,413.05,Electronics
2573,2025-01-19,10,520.67,Travel
2578,2025-01-19,21,688.91,Travel
2578,2025-01-19,15,807.78,Fashion
2582,2025-01-19,14,911.4,Food
2582,2025-01-19,16,1633.43,Electronics
2584,2025-01-19,11,337.97,Electronics
2586,2025-01-19,13,543.93,Fashion
2586,2025-01-19,22,845.48,Travel
2590,2025-01-19,15,1052.45,Fashion
2590,2025-01-19,11,927.99,Fashion
2592,2025-01-19,22,80.31,Fashion
2592,2025-01-19,22,84.6,Entertainment
2596,2025-01-19,14,830.98,Travel
2597,2025-01-19,19,671.67,Fashion
2597,2025-01-19,22,1013.47,Fashion
2598,2025-01-19,10,714.48,Entertainment
2598,2025-01-19,15,630.19,Travel
2601,2025-01-19,22,504.81,Travel
2602,2025-01-19,20,1260.21,Food
2607,2025-01-19,17,814.18,Fashion
2608,2025-01-19,18,650.95,Electronics
2614,2025-01-19,18,643.64,Entertainment
2615,2025-01-19,13,300.96,Fashion
2615,2025-01-19,22,758.41,Electronics
2616,2025-01-19,22,1174.19,Electronics
2617,2025-01-19,23,944.89,Fashion
2619,2025-01-19,14,680.67,Travel
2620,2025-01-19,12,547.14,Electronics
2622,2025-01-19,16,1161.77,Fashion
2623,2025-01-19,22,1355.22,Fashion
2623,2025-01-19,13,1356.97,Electronics
2624,2025-01-19,20,675.61,Travel
2627,2025-01-19,20,830.61,Electronics
2630,2025-01-19,22,602.07,Electronics
2630,2025-01-19,20,282.17,Electronics
2632,2025-01-19,20,926.22,Electronics
2633,2025-01-19,9,1162.96,Electronics
2633,2025-01-19,9,1040.25,Electronics
2635,2025-01-19,12,564.0,Electronics
2637,2025-01-19,14,603.36,Fashion
2639,2025-01-19,15,472.99,Fashion
2639,2025-01-19,17,734.19,Electronics
2640,2025-01-19,12,629.35,Entertainment
2643,2025-01-19,16,279.44,Food
2643,2025-01-19,10,964.5,Electronics
2645,2025-01-19,17,1454.22,Electronics
2646,2025-01-19,12,1028.72,Fashion
2647,2025-01-19,9,493.52,Fashion
2647,2025-01-19,20,921.53,Entertainment
2649,2025-01-19,20,750.23,Entertainment
2649,2025-01-19,8,2352.28,Entertainment
2650,2025-01-19,11,990.63,Fashion
2650,2025-01-19,10,938.64,Food
2655,2025-01-19,14,1648.12,Entertainment
2655,2025-01-19,8,1717.3,Travel
2657,2025-01-19,13,644.61,Food
2657,2025-01-19,22,789.99,Entertainment
2659,2025-01-19,12,1027.03,Fashion
2663,2025-01-19,17,94.42,Entertainment
2663,2025-01-19,18,67.7,Entertainment
2664,2025-01-19,21,170.14,Food
2664,2025-01-19,23,177.71,Entertainment
2665,2025-01-19,22,265.54,Entertainment
2668,2025-01-19,22,387.45,Travel
2670,2025-01-19,20,930.65,Electronics
2670,2025-01-19,9,892.86,Food
2671,2025-01-19,22,1222.95,Fashion
2671,2025-01-19,14,1516.82,Electronics
2673,2025-01-19,19,1119.83,Entertainment
2673,2025-01-19,17,1082.09,Food
2674,2025-01-19,14,794.57,Fashion
2674,2025-01-19,14,1445.71,Food
2675,2025-01-19,16,929.77,Travel
2678,2025-01-19,13,323.63,Food
2678,2025-01-19,20,958.23,Fashion
2680,2025-01-19,16,970.01,Food
2680,2025-01-19,19,674.52,Electronics
2681,2025-01-19,16,478.67,Fashion
2687,2025-01-19,13,1123.47,Food
2687,2025-01-19,16,1068.29,Fashion
2689,2025-01-19,16,715.41,Travel
2690,2025-01-19,13,586.05,Entertainment
2691,2025-01-19,9,1534.92,Electronics
2691,2025-01-19,11,1346.38,Electronics
2692,2025-01-19,23,277.88,Fashion
2694,2025-01-19,16,790.09,Electronics
2695,2025-01-19,10,594.71,Food
2696,2025-01-19,17,711.07,Entertainment
2696,2025-01-19,20,1192.25,Food
2697,2025-01-19,14,420.81,Electronics
2697,2025-01-19,20,381.81,Entertainment
2699,2025-01-19,19,295.04,Travel
2699,2025-01-19,18,196.53,Electronics
2700,2025-01-19,10,730.04,Entertainment
2700,2025-01-19,20,543.04,Fashion
2701,2025-01-19,17,775.36,Entertainment
2701,2025-01-19,23,827.78,Fashion
2702,2025-01-19,14,667.61,Electronics
2702,2025-01-19,23,426.27,Electronics
2703,2025-01-19,21,913.8,Entertainment
2703,2025-01-19,20,1240.18,Fashion
2704,2025-01-19,21,1026.31,Fashion
2705,2025-01-19,17,566.34,Travel
2707,2025-01-19,10,553.19,Travel
2707,2025-01-19,22,707.23,Fashion
2708,2025-01-19,17,814.68,Fashion
2709,2025-01-19,14,1466.79,Electronics
2714,2025-01-19,9,905.37,Entertainment
2714,2025-01-19,13,758.72,Electronics
2715,2025-01-19,21,2108.19,Electronics
2715,2025-01-19,11,934.4,Electronics
2718,2025-01-19,21,1092.04,Fashion
2718,2025-01-19,15,885.56,Food
2721,2025-01-19,14,477.36,Entertainment
2727,2025-01-19,8,458.57,Electronics
2728,2025-01-19,9,536.05,Entertainment
2730,2025-01-19,17,386.19,Fashion
2730,2025-01-19,22,412.45,Entertainment
2731,2025-01-19,11,680.63,Fashion
2733,2025-01-19,11,398.57,Electronics
2733,2025-01-19,8,652.95,Food
2739,2025-01-19,19,1169.02,Travel
2739,2025-01-19,19,677.38,Entertainment
2741,2025-01-19,17,1089.77,Entertainment
2741,2025-01-19,10,1242.68,Electronics
2744,2025-01-19,11,1132.6,Travel
2744,2025-01-19,8,1760.48,Entertainment
2745,2025-01-19,13,534.88,Food
2745,2025-01-19,9,663.48,Travel
2746,2025-01-19,19,991.27,Electronics
2746,2025-01-19,16,796.27,Electronics
2747,2025-01-19,14,84.38,Electronics
2748,2025-01-19,18,915.37,Fashion
2748,2025-01-19,10,300.78,Fashion
2749,2025-01-19,22,657.81,Entertainment
2749,2025-01-19,12,386.26,Travel
2751,2025-01-19,9,1604.68,Electronics
2752,2025-01-19,17,1553.21,Electronics
2753,2025-01-19,20,2193.04,Travel
2755,2025-01-19,19,721.4,Entertainment
2760,2025-01-19,16,1204.58,Electronics
2760,2025-01-19,22,663.81,Fashion
2763,2025-01-19,18,909.65,Electronics
2764,2025-01-19,16,1314.34,Electronics
2764,2025-01-19,11,910.15,Food
2766,2025-01-19,20,932.11,Electronics
2767,2025-01-19,17,1215.26,Electronics
2767,2025-01-19,19,1152.85,Fashion
2769,2025-01-19,21,667.75,Food
2772,2025-01-19,20,1822.1,Electronics
2772,2025-01-19,16,1279.67,Travel
2773,2025-01-19,22,1598.19,Electronics
2773,2025-01-19,19,1239.51,Electronics
2777,2025-01-19,16,866.16,Food
2780,2025-01-19,10,606.26,Entertainment
2781,2025-01-19,16,1175.29,Food
2782,2025-01-19,19,742.7,Food
2782,2025-01-19,15,932.92,Fashion
2785,2025-01-19,15,1019.95,Food
2785,2025-01-19,21,770.35,Entertainment
2787,2025-01-19,17,1572.35,Entertainment
2788,2025-01-19,22,3285.38,Electronics
2788,2025-01-19,18,2246.21,Travel
2790,2025-01-19,11,1681.25,Travel
2793,2025-01-19,11,995.91,Fashion
2794,2025-01-19,12,769.75,Travel
2798,2025-01-19,9,731.8,Electronics
2799,2025-01-19,13,282.42,Food
2799,2025-01-19,23,449.5,Food
2800,2025-01-19,16,1506.63,Fashion
2801,2025-01-19,12,1546.94,Travel
2801,2025-01-19,15,2377.24,Food
2802,2025-01-19,15,1095.25,Electronics
2802,2025-01-19,13,577.99,Fashion
2806,2025-01-19,15,914.37,Electronics
2806,2025-01-19,13,241.14,Electronics
2809,2025-01-19,13,667.27,Food
2811,2025-01-19,12,423.99,Electronics
2811,2025-01-19,14,340.65,Fashion
2812,2025-01-19,22,699.09,Food
2812,2025-01-19,23,1180.41,Travel
2813,2025-01-19,16,1445.4,Electronics
2819,2025-01-19,9,691.75,Travel
2820,2025-01-19,21,828.17,Food
2820,2025-01-19,15,611.7,Entertainment
2822,2025-01-19,18,1031.61,Electronics
2822,2025-01-19,11,1236.29,Travel
2824,2025-01-19,23,853.89,Food
2824,2025-01-19,8,838.33,Fashion
2828,2025-01-19,11,1461.78,Travel
2831,2025-01-19,21,1091.82,Travel
2831,2025-01-19,17,1279.77,Fashion
2833,2025-01-19,22,959.17,Entertainment
2833,2025-01-19,16,756.7,Travel
2834,2025-01-19,14,771.69,Food
2834,2025-01-19,19,687.13,Travel
2835,2025-01-19,12,2452.26,Fashion
2835,2025-01-19,16,2291.31,Travel
2837,2025-01-19,14,859.96,Food
2837,2025-01-19,19,1016.7,Travel
2840,2025-01-19,19,1888.8,Electronics
2841,2025-01-19,23,639.17,Travel
2842,2025-01-19,9,436.03,Fashion
2845,2025-01-19,22,1546.14,Travel
2846,2025-01-19,17,698.46,Entertainment
2846,2025-01-19,12,1037.88,Travel
2847,2025-01-19,13,709.32,Food
2849,2025-01-19,18,488.07,Fashion
2854,2025-01-19,21,862.26,Food
2854,2025-01-19,17,1170.97,Electronics
2856,2025-01-19,20,751.67,Fashion
2858,2025-01-19,15,987.08,Entertainment
2858,2025-01-19,21,1284.31,Fashion
2860,2025-01-19,9,3087.49,Travel
2862,2025-01-19,11,857.94,Travel
2862,2025-01-19,10,1046.21,Entertainment
2864,2025-01-19,10,919.27,Electronics
2864,2025-01-19,19,657.78,Food
2865,2025-01-19,10,495.82,Electronics
2866,2025-01-19,17,1053.39,Electronics
2871,2025-01-19,14,2286.08,Electronics
2872,2025-01-19,16,740.26,Travel
2872,2025-01-19,19,991.1,Entertainment
2875,2025-01-19,8,1021.23,Food
2878,2025-01-19,14,1258.88,Electronics
2878,2025-01-19,17,1024.97,Food
2881,2025-01-19,22,798.08,Food
2883,2025-01-19,21,689.72,Fashion
2884,2025-01-19,9,911.44,Fashion
2884,2025-01-19,20,1188.23,Fashion
2885,2025-01-19,8,830.17,Entertainment
2885,2025-01-19,20,886.0,Food
2887,2025-01-19,11,808.18,Fashion
2887,2025-01-19,19,827.85,Electronics
2889,2025-01-19,13,650.46,Electronics
2889,2025-01-19,18,1765.52,Food
2890,2025-01-19,15,603.82,Entertainment
2891,2025-01-19,21,637.06,Food
2892,2025-01-19,14,1147.1,Fashion
2892,2025-01-19,21,2301.89,Fashion
2893,2025-01-19,15,1065.7,Electronics
2894,2025-01-19,14,1532.08,Electronics
2895,2025-01-19,21,846.99,Electronics
2897,2025-01-19,17,877.4,Fashion
2901,2025-01-19,9,1530.2,Electronics
2902,2025-01-19,20,502.82,Entertainment
2904,2025-01-19,15,1018.36,Food
2906,2025-01-19,15,268.66,Food
2906,2025-01-19,11,504.12,Fashion
2907,2025-01-19,18,781.3,Travel
2908,2025-01-19,20,782.89,Electronics
2908,2025-01-19,22,1260.05,Travel
2909,2025-01-19,13,918.86,Food
2914,2025-01-19,12,2432.16,Travel
2915,2025-01-19,9,1095.67,Electronics
2916,2025-01-19,23,594.96,Travel
2916,2025-01-19,20,300.9,Travel
2919,2025-01-19,10,1137.19,Fashion
2920,2025-01-19,19,566.31,Electronics
2921,2025-01-19,20,655.66,Travel
2921,2025-01-19,18,676.02,Travel
2923,2025-01-19,8,333.86,Fashion
2925,2025-01-19,19,1373.7,Travel
2927,2025-01-19,15,640.86,Electronics
2928,2025-01-19,11,1211.94,Food
2929,2025-01-19,22,1163.38,Food
2929,2025-01-19,8,1679.42,Fashion
2932,2025-01-19,13,507.51,Entertainment
2933,2025-01-19,10,774.51,Fashion
2933,2025-01-19,10,1169.11,Fashion
2934,2025-01-19,11,1448.59,Fashion
2936,2025-01-19,11,266.11,Entertainment
2936,2025-01-19,22,245.94,Fashion
2937,2025-01-19,8,1736.25,Food
2937,2025-01-19,21,1122.63,Travel
2938,2025-01-19,11,1166.34,Fashion
2938,2025-01-19,18,1333.32,Food
2940,2025-01-19,19,577.29,Travel
2942,2025-01-19,9,669.07,Entertainment
2942,2025-01-19,23,1089.34,Travel
2945,2025-01-19,13,222.46,Fashion
