user_id,date,daily_spend,daily_txn_count,night_txn_count,unique_categories,night_ratio
2204,2025-01-05,247.09,1,0,1,0.0
2204,2025-01-10,995.61,2,1,2,0.5
2204,2025-01-16,1016.47,2,1,2,0.5
2204,2025-01-17,1005.98,2,1,2,0.5
2204,2025-01-20,816.94,2,1,2,0.5
2204,2025-01-21,700.69,2,0,2,0.0
2204,2025-01-23,930.61,2,1,1,0.5
2204,2025-01-24,342.68,1,1,1,1.0
2204,2025-01-26,394.35,1,0,1,0.0
2204,2025-01-27,466.7,1,0,1,0.0
2204,2025-01-29,975.55,2,2,2,1.0
2204,2025-01-30,244.36,1,0,1,0.0
2205,2025-01-01,2381.3199999999997,2,0,2,0.0
2205,2025-01-04,718.09,1,0,1,0.0
2205,2025-01-08,961.18,1,0,1,0.0
2205,2025-01-09,2676.69,2,0,2,0.0
2205,2025-01-14,925.87,1,1,1,1.0
2205,2025-01-20,1245.18,1,0,1,0.0
2205,2025-01-24,2368.0299999999997,2,0,2,0.0
2205,2025-01-25,1082.47,1,0,1,0.0
2205,2025-01-26,1325.17,1,1,1,1.0
2205,2025-01-29,1098.04,1,0,1,0.0
2206,2025-01-01,2381.5,2,0,2,0.0
2206,2025-01-03,1160.88,1,0,1,0.0
2206,2025-01-06,1163.72,1,0,1,0.0
2206,2025-01-10,789.92,1,1,1,1.0
2206,2025-01-14,471.5,1,0,1,0.0
2206,2025-01-21,725.55,1,0,1,0.0
2206,2025-01-24,2117.31,2,0,2,0.0
2206,2025-01-25,1964.23,2,0,1,0.0
2206,2025-01-26,1464.23,2,1,2,0.5
2206,2025-01-27,1955.01,2,0,1,0.0
2207,2025-01-03,459.53,1,0,1,0.0
2207,2025-01-04,291.48,1,0,1,0.0
2207,2025-01-05,1458.96,2,0,2,0.0
2207,2025-01-08,576.92,1,0,1,0.0
2207,2025-01-09,462.07,1,0,1,0.0
2207,2025-01-14,1272.47,2,0,2,0.0
2207,2025-01-19,705.89,1,0,1,0.0
2207,2025-01-22,1300.24,2,0,2,0.0
2207,2025-01-25,965.23,2,1,2,0.5
2207,2025-01-30,704.84,1,0,1,0.0
2208,2025-01-02,2220.4500000000003,2,2,1,1.0
2208,2025-01-03,1297.01,1,0,1,0.0
2208,2025-01-07,1610.51,1,0,1,0.0
2208,2025-01-08,1404.43,1,0,1,0.0
2208,2025-01-10,910.37,1,0,1,0.0
2208,2025-01-12,654.43,1,0,1,0.0
2208,2025-01-13,3961.6499999999996,2,1,2,0.5
2208,2025-01-14,1176.68,1,1,1,1.0
2208,2025-01-16,2988.2,2,2,2,1.0
2208,2025-01-18,1245.44,1,1,1,1.0
2208,2025-01-19,2454.77,2,2,2,1.0
2208,2025-01-20,1156.03,1,1,1,1.0
2208,2025-01-23,1142.87,1,0,1,0.0
2208,2025-01-24,2951.23,2,2,2,1.0
2208,2025-01-25,2392.21,2,1,2,0.5
2208,2025-01-29,1808.74,1,0,1,0.0
2209,2025-01-01,2095.93,2,0,2,0.0
2209,2025-01-04,2178.14,2,0,2,0.0
2209,2025-01-05,1027.59,1,0,1,0.0
2209,2025-01-07,661.39,1,0,1,0.0
2209,2025-01-09,663.56,1,0,1,0.0
2209,2025-01-11,865.14,1,0,1,0.0
2209,2025-01-12,1252.5,1,0,1,0.0
2209,2025-01-13,1666.44,1,0,1,0.0
2209,2025-01-14,429.98,1,0,1,0.0
2209,2025-01-17,928.49,1,0,1,0.0
2209,2025-01-19,1112.55,1,0,1,0.0
2209,2025-01-20,748.19,1,0,1,0.0
2209,2025-01-22,1468.6,1,0,1,0.0
2209,2025-01-30,718.54,1,0,1,0.0
2210,2025-01-02,745.95,1,0,1,0.0
2210,2025-01-04,1030.13,2,0,2,0.0
2210,2025-01-05,1602.76,2,1,2,0.5
2210,2025-01-08,739.18,1,0,1,0.0
2210,2025-01-10,853.77,1,0,1,0.0
2210,2025-01-13,948.92,2,0,2,0.0
2210,2025-01-14,1540.02,2,1,2,0.5
2210,2025-01-15,754.26,1,1,1,1.0
2210,2025-01-18,860.34,1,0,1,0.0
2210,2025-01-19,1474.0500000000002,2,2,2,1.0
2210,2025-01-23,1405.5,2,2,2,1.0
2210,2025-01-24,1251.7,2,0,2,0.0
2210,2025-01-26,917.77,1,1,1,1.0
2210,2025-01-27,730.6500000000001,2,1,2,0.5
2210,2025-01-29,694.52,1,1,1,1.0
2211,2025-01-02,977.98,1,0,1,0.0
2211,2025-01-03,589.25,1,0,1,0.0
2211,2025-01-05,942.68,1,0,1,0.0
2211,2025-01-06,529.15,1,0,1,0.0
2211,2025-01-10,1519.15,2,0,2,0.0
2211,2025-01-11,1643.09,2,0,2,0.0
2211,2025-01-12,844.1,1,0,1,0.0
2211,2025-01-17,1487.51,2,0,1,0.0
2211,2025-01-27,1742.0,2,0,1,0.0
2211,2025-01-28,1057.06,2,1,2,0.5
2212,2025-01-05,976.19,2,1,2,0.5
2212,2025-01-06,447.76,1,1,1,1.0
2212,2025-01-08,338.47,1,1,1,1.0
2212,2025-01-11,1253.47,2,1,2,0.5
2212,2025-01-12,320.57,1,0,1,0.0
2212,2025-01-13,883.4100000000001,2,0,2,0.0
2212,2025-01-14,864.21,2,2,2,1.0
2212,2025-01-15,472.88,1,0,1,0.0
2212,2025-01-16,691.84,1,0,1,0.0
2212,2025-01-21,490.18,1,1,1,1.0
2212,2025-01-23,209.98,1,1,1,1.0
2212,2025-01-25,118.11,1,1,1,1.0
2212,2025-01-27,796.6199999999999,2,1,2,0.5
2212,2025-01-30,487.53,1,0,1,0.0
2213,2025-01-01,1486.1799999999998,2,1,2,0.5
2213,2025-01-05,526.73,1,1,1,1.0
2213,2025-01-06,400.06,1,0,1,0.0
2213,2025-01-07,708.46,1,1,1,1.0
2213,2025-01-10,1055.6599999999999,2,0,2,0.0
2213,2025-01-11,826.92,1,1,1,1.0
2213,2025-01-12,484.12,1,1,1,1.0
2213,2025-01-13,470.93,1,0,1,0.0
2213,2025-01-14,793.35,2,1,2,0.5
2213,2025-01-17,585.06,1,0,1,0.0
2213,2025-01-20,531.31,1,0,1,0.0
2213,2025-01-22,1352.21,2,1,2,0.5
2213,2025-01-23,615.84,1,0,1,0.0
2213,2025-01-24,928.5799999999999,2,1,1,0.5
2213,2025-01-26,677.77,2,0,2,0.0
2213,2025-01-27,577.31,1,1,1,1.0
2213,2025-01-29,936.14,2,2,2,1.0
2213,2025-01-30,506.51,1,1,1,1.0
2214,2025-01-01,1030.43,2,0,2,0.0
2214,2025-01-02,475.03,1,0,1,0.0
2214,2025-01-03,490.72,1,0,1,0.0
2214,2025-01-04,414.03,1,0,1,0.0
2214,2025-01-05,299.84,1,0,1,0.0
2214,2025-01-06,208.98,1,0,1,0.0
2214,2025-01-07,979.75,1,0,1,0.0
2214,2025-01-15,735.51,1,0,1,0.0
2214,2025-01-18,312.61,1,0,1,0.0
2214,2025-01-20,601.52,1,0,1,0.0
2214,2025-01-23,241.01,1,0,1,0.0
2214,2025-01-27,1518.21,2,0,1,0.0
2214,2025-01-30,1182.65,2,1,1,0.5
2215,2025-01-01,1047.91,1,0,1,0.0
2215,2025-01-02,1983.44,2,0,2,0.0
2215,2025-01-03,2043.43,2,0,2,0.0
2215,2025-01-04,1698.08,2,0,2,0.0
2215,2025-01-07,1198.34,1,0,1,0.0
2215,2025-01-08,615.9,1,0,1,0.0
2215,2025-01-13,741.4,1,0,1,0.0
2215,2025-01-16,1758.42,2,0,2,0.0
2215,2025-01-18,1978.68,2,0,2,0.0
2215,2025-01-19,2220.1499999999996,2,0,1,0.0
2215,2025-01-20,2037.41,2,1,2,0.5
2215,2025-01-21,1000.8,1,0,1,0.0
2215,2025-01-27,1683.5,2,0,1,0.0
2215,2025-01-28,1196.46,1,0,1,0.0
2216,2025-01-01,1281.71,1,0,1,0.0
2216,2025-01-03,2565.16,2,0,2,0.0
2216,2025-01-06,2590.33,2,1,2,0.5
2216,2025-01-10,1313.97,1,1,1,1.0
2216,2025-01-12,2103.25,2,0,2,0.0
2216,2025-01-13,3443.34,2,1,2,0.5
2216,2025-01-15,974.03,1,0,1,0.0
2216,2025-01-16,2558.38,2,0,2,0.0
2216,2025-01-19,1157.45,1,0,1,0.0
2216,2025-01-20,2061.91,1,0,1,0.0
2216,2025-01-21,2561.9700000000003,2,0,2,0.0
2216,2025-01-24,644.84,1,0,1,0.0
2216,2025-01-25,727.61,1,0,1,0.0
2216,2025-01-27,1403.79,1,0,1,0.0
2216,2025-01-29,818.34,1,0,1,0.0
2216,2025-01-30,1774.18,1,0,1,0.0
2217,2025-01-04,1443.5700000000002,2,0,2,0.0
2217,2025-01-08,1601.63,2,0,2,0.0
2217,2025-01-09,521.15,1,0,1,0.0
2217,2025-01-10,2331.57,2,1,1,0.5
2217,2025-01-14,793.7,1,0,1,0.0
2217,2025-01-15,1497.81,2,0,1,0.0
2217,2025-01-21,732.72,1,0,1,0.0
2217,2025-01-24,907.22,2,0,2,0.0
2217,2025-01-25,1370.81,2,0,1,0.0
2217,2025-01-28,678.17,1,0,1,0.0
2218,2025-01-04,1573.37,2,0,1,0.0
2218,2025-01-10,1415.12,1,0,1,0.0
2218,2025-01-11,2124.38,2,1,2,0.5
2218,2025-01-14,1871.99,2,0,2,0.0
2218,2025-01-17,806.18,1,0,1,0.0
2218,2025-01-18,596.46,1,0,1,0.0
2218,2025-01-24,745.01,1,1,1,1.0
2218,2025-01-27,978.8,1,0,1,0.0
2218,2025-01-29,772.18,1,0,1,0.0
2219,2025-01-02,3092.45,2,0,1,0.0
2219,2025-01-03,739.22,1,0,1,0.0
2219,2025-01-04,2881.87,2,0,2,0.0
2219,2025-01-05,1660.95,1,0,1,0.0
2219,2025-01-08,3573.21,2,1,2,0.5
2219,2025-01-09,3138.8,2,0,1,0.0
2219,2025-01-10,1890.44,1,0,1,0.0
2219,2025-01-12,1089.72,1,0,1,0.0
2219,2025-01-13,2560.4900000000002,2,0,1,0.0
2219,2025-01-14,1735.14,1,0,1,0.0
2219,2025-01-15,1322.23,1,0,1,0.0
2219,2025-01-16,2108.49,1,0,1,0.0
2219,2025-01-18,1495.2,1,0,1,0.0
2219,2025-01-24,3171.96,2,0,2,0.0
2219,2025-01-25,2661.27,2,0,2,0.0
2219,2025-01-26,2643.13,2,0,1,0.0
2219,2025-01-27,2805.63,2,0,2,0.0
2219,2025-01-30,2407.24,1,0,1,0.0
2220,2025-01-06,2952.9700000000003,2,0,2,0.0
2220,2025-01-07,2099.08,2,0,1,0.0
2220,2025-01-09,2275.85,2,0,2,0.0
2220,2025-01-11,3078.69,2,0,1,0.0
2220,2025-01-12,1172.53,1,0,1,0.0
2220,2025-01-14,2742.01,2,0,1,0.0
2220,2025-01-15,1084.29,1,0,1,0.0
2220,2025-01-17,1007.55,1,0,1,0.0
2220,2025-01-18,2069.55,2,0,2,0.0
2220,2025-01-19,719.77,1,0,1,0.0
2220,2025-01-21,1114.7,1,0,1,0.0
2220,2025-01-22,1415.67,2,0,2,0.0
2220,2025-01-24,764.65,1,1,1,1.0
2220,2025-01-27,2715.0600000000004,2,0,2,0.0
2220,2025-01-29,578.29,1,0,1,0.0
2220,2025-01-30,642.93,1,0,1,0.0
2221,2025-01-04,1633.12,2,0,1,0.0
2221,2025-01-06,1483.8,2,0,2,0.0
2221,2025-01-07,894.1500000000001,2,0,2,0.0
2221,2025-01-09,622.67,1,0,1,0.0
2221,2025-01-17,1726.4299999999998,2,0,2,0.0
2221,2025-01-18,1758.01,2,0,2,0.0
2221,2025-01-20,1334.67,2,1,1,0.5
2221,2025-01-24,1761.92,2,0,2,0.0
2221,2025-01-25,1541.62,2,0,2,0.0
2221,2025-01-28,1287.22,2,0,2,0.0
2222,2025-01-02,1631.67,2,0,2,0.0
2222,2025-01-10,892.35,1,0,1,0.0
2222,2025-01-11,1571.8,2,0,2,0.0
2222,2025-01-14,866.25,1,0,1,0.0
2222,2025-01-18,2180.19,2,1,2,0.5
2222,2025-01-20,1773.04,2,0,2,0.0
2222,2025-01-22,1917.55,2,0,2,0.0
2222,2025-01-23,1036.96,1,0,1,0.0
2222,2025-01-24,1665.9299999999998,2,0,2,0.0
2222,2025-01-25,1553.98,2,0,2,0.0
2222,2025-01-27,861.37,1,0,1,0.0
2223,2025-01-06,664.2,1,0,1,0.0
2223,2025-01-08,1082.17,1,0,1,0.0
2223,2025-01-09,2819.31,2,0,2,0.0
2223,2025-01-10,2612.6099999999997,2,0,2,0.0
2223,2025-01-12,2233.9300000000003,2,0,2,0.0
2223,2025-01-13,1405.14,1,0,1,0.0
2223,2025-01-18,1896.2199999999998,2,0,1,0.0
2223,2025-01-19,954.71,1,0,1,0.0
2223,2025-01-20,1382.03,1,0,1,0.0
2223,2025-01-22,1309.37,1,0,1,0.0
2223,2025-01-23,1157.51,1,0,1,0.0
2223,2025-01-24,2108.01,2,0,2,0.0
2223,2025-01-27,1226.49,1,0,1,0.0
2223,2025-01-29,895.16,1,0,1,0.0
2223,2025-01-30,703.88,1,0,1,0.0
2224,2025-01-02,2308.63,1,0,1,0.0
2224,2025-01-04,2028.98,1,0,1,0.0
2224,2025-01-05,1555.25,1,0,1,0.0
2224,2025-01-07,3345.04,2,0,2,0.0
2224,2025-01-09,1303.26,1,0,1,0.0
2224,2025-01-12,1601.22,1,0,1,0.0
2224,2025-01-14,1155.43,1,0,1,0.0
2224,2025-01-18,3619.47,2,0,1,0.0
2224,2025-01-23,1911.38,1,0,1,0.0
2224,2025-01-24,2200.94,1,0,1,0.0
2224,2025-01-25,860.43,1,0,1,0.0
2225,2025-01-01,1544.8400000000001,2,0,2,0.0
2225,2025-01-02,1150.29,1,0,1,0.0
2225,2025-01-03,1322.09,1,1,1,1.0
2225,2025-01-04,1310.5,2,1,2,0.5
2225,2025-01-05,927.68,1,1,1,1.0
2225,2025-01-06,688.11,1,0,1,0.0
2225,2025-01-07,1913.9099999999999,2,1,1,0.5
2225,2025-01-08,1299.91,1,0,1,0.0
2225,2025-01-09,1817.38,2,1,2,0.5
2225,2025-01-10,1214.91,1,1,1,1.0
2225,2025-01-12,1685.54,2,1,1,0.5
2225,2025-01-13,980.39,1,1,1,1.0
2225,2025-01-16,960.64,1,0,1,0.0
2225,2025-01-17,567.67,1,0,1,0.0
2225,2025-01-20,1730.51,2,0,2,0.0
2225,2025-01-25,2425.01,2,0,2,0.0
2225,2025-01-27,1109.26,1,0,1,0.0
2225,2025-01-29,1003.31,1,0,1,0.0
2226,2025-01-01,813.24,1,0,1,0.0
2226,2025-01-03,775.48,1,0,1,0.0
2226,2025-01-06,1529.33,2,0,2,0.0
2226,2025-01-07,1713.3600000000001,2,1,2,0.5
2226,2025-01-08,1632.54,2,0,2,0.0
2226,2025-01-09,857.47,1,0,1,0.0
2226,2025-01-10,2054.81,2,0,1,0.0
2226,2025-01-11,1045.48,2,1,2,0.5
2226,2025-01-13,2174.94,2,1,2,0.5
2226,2025-01-15,1417.3899999999999,2,1,2,0.5
2226,2025-01-16,703.62,1,0,1,0.0
2226,2025-01-19,917.09,1,1,1,1.0
2226,2025-01-20,2240.48,2,0,2,0.0
2226,2025-01-21,1031.57,1,0,1,0.0
2226,2025-01-24,1936.7199999999998,2,1,2,0.5
2226,2025-01-25,945.82,1,0,1,0.0
2226,2025-01-26,755.83,1,0,1,0.0
2226,2025-01-28,625.44,1,0,1,0.0
2226,2025-01-29,1082.64,1,1,1,1.0
2226,2025-01-30,838.63,1,0,1,0.0
2227,2025-01-01,1326.9299999999998,2,0,2,0.0
2227,2025-01-03,496.6,1,0,1,0.0
2227,2025-01-09,956.81,1,0,1,0.0
2227,2025-01-10,1157.5,2,0,2,0.0
2227,2025-01-11,1382.51,2,0,1,0.0
2227,2025-01-13,1969.66,2,0,1,0.0
2227,2025-01-17,1216.7,2,0,2,0.0
2227,2025-01-18,2023.87,2,0,2,0.0
2227,2025-01-20,924.1,1,0,1,0.0
2227,2025-01-23,969.53,1,0,1,0.0
2227,2025-01-24,942.46,1,0,1,0.0
2227,2025-01-26,1508.6799999999998,2,0,2,0.0
2227,2025-01-28,323.45,1,0,1,0.0
2227,2025-01-29,1370.4099999999999,2,2,2,1.0
2227,2025-01-30,1747.02,2,0,2,0.0
2228,2025-01-01,572.83,1,1,1,1.0
2228,2025-01-08,758.6700000000001,2,1,2,0.5
2228,2025-01-09,707.68,1,0,1,0.0
2228,2025-01-11,757.73,2,0,2,0.0
2228,2025-01-12,1433.84,2,0,1,0.0
2228,2025-01-14,809.28,2,0,2,0.0
2228,2025-01-16,261.7,1,1,1,1.0
2228,2025-01-17,911.3599999999999,2,0,2,0.0
2228,2025-01-19,715.46,1,1,1,1.0
2228,2025-01-20,470.48,1,0,1,0.0
2228,2025-01-21,1113.17,2,1,2,0.5
2228,2025-01-22,1381.6599999999999,2,1,1,0.5
2228,2025-01-23,1150.66,2,2,2,1.0
2228,2025-01-25,929.3299999999999,2,1,2,0.5
2228,2025-01-26,419.23,1,0,1,0.0
2228,2025-01-27,366.31,1,0,1,0.0
2228,2025-01-29,1083.62,2,2,2,1.0
2228,2025-01-30,541.54,1,0,1,0.0
2229,2025-01-07,813.68,1,0,1,0.0
2229,2025-01-09,1769.8000000000002,2,0,1,0.0
2229,2025-01-10,1607.21,2,0,1,0.0
2229,2025-01-11,1207.96,2,0,2,0.0
2229,2025-01-13,537.26,1,0,1,0.0
2229,2025-01-15,1580.69,2,0,1,0.0
2229,2025-01-16,896.83,1,0,1,0.0
2229,2025-01-18,1119.18,1,0,1,0.0
2229,2025-01-21,852.1,1,0,1,0.0
2229,2025-01-24,716.73,1,0,1,0.0
2229,2025-01-25,686.52,1,0,1,0.0
2229,2025-01-26,1917.74,2,0,2,0.0
2229,2025-01-27,726.44,1,0,1,0.0
2229,2025-01-30,863.57,1,0,1,0.0
2230,2025-01-01,2117.57,2,0,2,0.0
2230,2025-01-02,916.04,1,0,1,0.0
2230,2025-01-03,1729.01,2,0,2,0.0
2230,2025-01-05,2106.58,2,0,2,0.0
2230,2025-01-07,1096.27,1,0,1,0.0
2230,2025-01-12,1216.74,1,0,1,0.0
2230,2025-01-18,1648.77,2,0,2,0.0
2230,2025-01-26,826.26,1,0,1,0.0
2230,2025-01-27,1604.23,2,0,1,0.0
2231,2025-01-05,1036.31,2,0,2,0.0
2231,2025-01-07,630.38,1,0,1,0.0
2231,2025-01-08,1763.98,2,0,1,0.0
2231,2025-01-14,1540.99,2,0,2,0.0
2231,2025-01-18,507.24,1,0,1,0.0
2231,2025-01-21,1512.6,2,0,2,0.0
2231,2025-01-22,1575.56,2,0,2,0.0
2231,2025-01-23,1417.56,2,0,2,0.0
2231,2025-01-24,2688.1,2,0,2,0.0
2231,2025-01-29,917.75,1,0,1,0.0
2232,2025-01-03,1338.7800000000002,2,0,2,0.0
2232,2025-01-06,2199.35,2,0,2,0.0
2232,2025-01-07,651.23,1,0,1,0.0
2232,2025-01-08,986.43,1,0,1,0.0
2232,2025-01-09,640.0699999999999,2,0,2,0.0
2232,2025-01-10,856.92,1,0,1,0.0
2232,2025-01-11,823.85,1,0,1,0.0
2232,2025-01-12,1934.6399999999999,2,1,2,0.5
2232,2025-01-13,671.32,1,0,1,0.0
2232,2025-01-15,954.09,1,0,1,0.0
2232,2025-01-19,864.29,1,0,1,0.0
2232,2025-01-20,1401.08,2,0,2,0.0
2232,2025-01-21,1324.26,2,0,2,0.0
2232,2025-01-23,1116.48,2,0,1,0.0
2232,2025-01-24,1730.34,2,0,2,0.0
2232,2025-01-27,801.27,1,0,1,0.0
2232,2025-01-30,1514.29,2,1,2,0.5
2233,2025-01-04,191.4,1,1,1,1.0
2233,2025-01-05,203.45,1,1,1,1.0
2233,2025-01-06,385.31,1,1,1,1.0
2233,2025-01-07,637.86,2,0,2,0.0
2233,2025-01-08,418.71,2,1,2,0.5
2233,2025-01-09,514.6,2,1,2,0.5
2233,2025-01-10,604.39,2,1,2,0.5
2233,2025-01-12,585.84,2,1,2,0.5
2233,2025-01-14,382.18,1,1,1,1.0
2233,2025-01-15,205.81,1,0,1,0.0
2233,2025-01-18,728.4100000000001,2,1,2,0.5
2233,2025-01-20,211.26,1,1,1,1.0
2233,2025-01-21,400.21,1,0,1,0.0
2233,2025-01-22,212.62,1,0,1,0.0
2233,2025-01-24,605.72,2,0,1,0.0
2233,2025-01-25,182.73,1,0,1,0.0
2233,2025-01-27,580.4200000000001,2,1,1,0.5
2233,2025-01-28,293.66,1,1,1,1.0
2234,2025-01-01,1174.25,2,0,1,0.0
2234,2025-01-04,2520.0699999999997,2,1,2,0.5
2234,2025-01-05,930.96,1,0,1,0.0
2234,2025-01-09,2034.25,2,0,2,0.0
2234,2025-01-10,1737.5900000000001,2,0,2,0.0
2234,2025-01-11,908.98,1,0,1,0.0
2234,2025-01-15,2216.44,2,0,1,0.0
2234,2025-01-16,1314.7,1,0,1,0.0
2234,2025-01-17,2063.49,2,0,2,0.0
2234,2025-01-19,1220.06,1,0,1,0.0
2234,2025-01-20,2079.71,2,0,2,0.0
2234,2025-01-21,872.72,1,0,1,0.0
2234,2025-01-23,690.86,1,0,1,0.0
2234,2025-01-27,2286.45,2,0,2,0.0
2235,2025-01-01,651.83,1,1,1,1.0
2235,2025-01-07,492.61,1,1,1,1.0
2235,2025-01-08,1115.03,2,1,2,0.5
2235,2025-01-11,1308.1100000000001,2,1,2,0.5
2235,2025-01-12,689.53,1,0,1,0.0
2235,2025-01-15,819.36,1,1,1,1.0
2235,2025-01-16,1151.62,2,0,2,0.0
2235,2025-01-17,638.55,2,1,2,0.5
2235,2025-01-18,417.9,1,0,1,0.0
2235,2025-01-19,333.48,1,0,1,0.0
2235,2025-01-20,266.31,1,0,1,0.0
2235,2025-01-21,1172.63,2,2,2,1.0
2235,2025-01-25,1038.53,2,2,2,1.0
2235,2025-01-26,461.47,1,1,1,1.0
2235,2025-01-28,1182.09,2,0,2,0.0
2235,2025-01-29,946.02,2,0,2,0.0
2235,2025-01-30,1191.96,2,1,2,0.5
2236,2025-01-01,1523.25,1,1,1,1.0
2236,2025-01-02,3191.5200000000004,2,0,2,0.0
2236,2025-01-03,869.91,1,0,1,0.0
2236,2025-01-04,1146.24,1,1,1,1.0
2236,2025-01-05,2041.2,2,1,2,0.5
2236,2025-01-06,2754.19,2,1,1,0.5
2236,2025-01-07,736.74,1,0,1,0.0
2236,2025-01-08,2321.2,1,0,1,0.0
2236,2025-01-09,2971.92,2,0,2,0.0
2236,2025-01-11,2329.12,2,1,2,0.5
2236,2025-01-13,2905.93,2,1,2,0.5
2236,2025-01-14,1978.69,2,0,1,0.0
2236,2025-01-18,1181.68,1,0,1,0.0
2236,2025-01-19,2984.8900000000003,2,0,2,0.0
2236,2025-01-21,2457.46,2,0,2,0.0
2236,2025-01-22,1257.49,1,0,1,0.0
2236,2025-01-24,1232.47,1,1,1,1.0
2236,2025-01-25,2561.85,2,1,2,0.5
2236,2025-01-26,722.61,1,0,1,0.0
2236,2025-01-28,3025.98,2,1,2,0.5
2237,2025-01-01,792.27,1,1,1,1.0
2237,2025-01-02,1603.1399999999999,2,0,2,0.0
2237,2025-01-04,1454.25,2,0,2,0.0
2237,2025-01-10,755.97,1,0,1,0.0
2237,2025-01-11,1428.8,2,1,2,0.5
2237,2025-01-14,665.38,1,0,1,0.0
2237,2025-01-18,2088.88,2,0,2,0.0
2237,2025-01-21,805.83,1,0,1,0.0
2237,2025-01-23,856.75,1,0,1,0.0
2237,2025-01-24,1637.1,2,0,1,0.0
2237,2025-01-26,1759.32,2,1,2,0.5
2237,2025-01-27,526.56,1,0,1,0.0
2237,2025-01-28,732.58,1,0,1,0.0
2237,2025-01-30,995.01,2,0,2,0.0
2238,2025-01-04,5241.46,2,0,2,0.0
2238,2025-01-06,1108.17,1,0,1,0.0
2238,2025-01-10,3302.41,2,0,2,0.0
2238,2025-01-11,4318.14,2,1,2,0.5
2238,2025-01-12,1860.55,1,0,1,0.0
2238,2025-01-13,2102.38,1,0,1,0.0
2238,2025-01-14,993.24,1,0,1,0.0
2238,2025-01-15,1099.13,1,0,1,0.0
2238,2025-01-18,3376.59,2,0,2,0.0
2238,2025-01-19,2571.19,1,0,1,0.0
2238,2025-01-20,1381.29,1,0,1,0.0
2238,2025-01-21,3335.14,2,0,2,0.0
2238,2025-01-24,3108.8999999999996,2,0,1,0.0
2238,2025-01-25,1291.91,1,1,1,1.0
2238,2025-01-27,2031.67,1,0,1,0.0
2238,2025-01-30,1914.2800000000002,2,0,2,0.0
2239,2025-01-01,2098.15,2,1,2,0.5
2239,2025-01-02,937.27,1,0,1,0.0
2239,2025-01-04,1016.51,1,1,1,1.0
2239,2025-01-06,1530.91,1,1,1,1.0
2239,2025-01-07,2105.98,2,1,2,0.5
2239,2025-01-08,906.14,1,0,1,0.0
2239,2025-01-15,937.8,1,1,1,1.0
2239,2025-01-16,1893.35,2,1,2,0.5
2239,2025-01-19,2093.67,2,1,2,0.5
2239,2025-01-22,1834.21,2,1,2,0.5
2239,2025-01-24,1516.42,1,1,1,1.0
2239,2025-01-28,2616.9,2,0,2,0.0
2239,2025-01-29,2266.62,2,1,2,0.5
2239,2025-01-30,593.17,1,0,1,0.0
2240,2025-01-02,1826.75,2,0,2,0.0
2240,2025-01-03,2127.79,2,0,2,0.0
2240,2025-01-06,975.35,1,0,1,0.0
2240,2025-01-08,1563.98,2,0,2,0.0
2240,2025-01-10,2082.89,2,0,2,0.0
2240,2025-01-12,655.11,1,0,1,0.0
2240,2025-01-16,1796.98,2,0,1,0.0
2240,2025-01-17,1142.4,1,0,1,0.0
2240,2025-01-23,2617.0699999999997,2,0,1,0.0
2240,2025-01-28,1334.71,1,0,1,0.0
2240,2025-01-29,1317.8,2,1,2,0.5
2240,2025-01-30,1357.9399999999998,2,0,1,0.0
2241,2025-01-01,1198.96,2,1,2,0.5
2241,2025-01-07,1052.33,2,0,2,0.0
2241,2025-01-08,635.44,1,1,1,1.0
2241,2025-01-09,1390.37,2,0,1,0.0
2241,2025-01-10,1146.09,2,1,2,0.5
2241,2025-01-11,348.79,1,1,1,1.0
2241,2025-01-12,1647.18,2,0,2,0.0
2241,2025-01-13,1344.1399999999999,2,1,2,0.5
2241,2025-01-15,1262.83,2,1,1,0.5
2241,2025-01-16,612.35,1,0,1,0.0
2241,2025-01-18,664.15,1,1,1,1.0
2241,2025-01-19,969.78,2,2,2,1.0
2241,2025-01-21,666.6,1,1,1,1.0
2241,2025-01-22,819.25,1,0,1,0.0
2241,2025-01-24,1502.9099999999999,2,1,2,0.5
2241,2025-01-25,513.74,1,1,1,1.0
2241,2025-01-27,1490.22,2,2,1,1.0
2241,2025-01-28,936.05,2,1,2,0.5
2242,2025-01-02,1094.09,1,0,1,0.0
2242,2025-01-09,1282.16,1,0,1,0.0
2242,2025-01-11,1803.23,2,0,2,0.0
2242,2025-01-13,3464.77,2,0,2,0.0
2242,2025-01-15,2079.48,2,0,1,0.0
2242,2025-01-19,2180.19,2,0,2,0.0
2242,2025-01-22,790.52,1,0,1,0.0
2242,2025-01-23,2246.9300000000003,2,0,2,0.0
2242,2025-01-26,1229.13,1,1,1,1.0
2242,2025-01-28,1065.75,1,0,1,0.0
2242,2025-01-29,1847.34,2,0,2,0.0
2243,2025-01-01,1124.47,1,0,1,0.0
2243,2025-01-04,728.82,1,0,1,0.0
2243,2025-01-05,2298.85,2,0,2,0.0
2243,2025-01-07,884.45,1,0,1,0.0
2243,2025-01-11,1925.2599999999998,2,0,1,0.0
2243,2025-01-12,2131.8500000000004,2,0,1,0.0
2243,2025-01-15,894.57,1,0,1,0.0
2243,2025-01-16,790.48,1,0,1,0.0
2243,2025-01-20,1546.29,2,0,2,0.0
2243,2025-01-22,976.47,1,0,1,0.0
2243,2025-01-23,638.97,1,0,1,0.0
